state,state_code,scraped_city,business_name,category,address,city,state_field,postal_code,phone,email,all_emails,website,rating,reviews,latitude,longitude,facebook,instagram,linkedin,youtube,tiktok,twitter,google_maps_url
California,CA,San Diego,San Diego Strong Hauling,Waste management service,,,,,(858) 688-7078,support@rebolthq.com,support@rebolthq.com,https://www.sdstronghauling.com/?utm_source=google&utm_medium=gmb&utm_campaign=seo,4.9,323,32.9389795,-117.1470654,https://www.facebook.com/sandiegostronghauling,https://www.instagram.com/sandiegostronghauling,,,,,https://www.google.com/maps/search/?api=1&query=San%20Diego%20Strong%20Hauling&query_place_id=ChIJUawFHxr524ARwJk83QxDa3U
California,CA,San Diego,Acosta junk and Demolition services,Transportation service,"9957 Caminito Tomatillo, San Diego, CA 92131",San Diego,California,92131,(619) 715-0958,,,http://acostaservicejunkremoval.com/,5,21,32.8982146,-117.106924,,,,,,,https://www.google.com/maps/search/?api=1&query=Acosta%20junk%20and%20Demolition%20services&query_place_id=ChIJ9dx0nVNV2YARYdauTtiIgJM
California,CA,San Diego,Junk and Trash Hauling San Diego,Waste management service,"1041 Market St #219, San Diego, CA 92101",San Diego,California,92101,(619) 908-0333,,,https://happyhauling.net/,5,98,32.7113249,-117.1550418,,,,,,,https://www.google.com/maps/search/?api=1&query=Junk%20and%20Trash%20Hauling%20San%20Diego&query_place_id=ChIJ-0LBpV5T2YARbbRaycgziI0
California,CA,San Diego,Handy Haulers SD Junk Pros,Junk removal service,,,,,(858) 603-1592,chris@handy-haulers.com,chris@handy-haulers.com,https://www.handy-haulers.com/,5,155,32.8731994,-117.1327195,,,,,,,https://www.google.com/maps/search/?api=1&query=Handy%20Haulers%20SD%20Junk%20Pros&query_place_id=ChIJd645SZm4z2cRg74lGotas_w
California,CA,San Diego,D’s Customs,Fabrication engineer,,,,,(619) 872-8796,,,,4.8,17,32.8244879,-117.10776,,,,,,,https://www.google.com/maps/search/?api=1&query=D%E2%80%99s%20Customs&query_place_id=ChIJr7Isj0GlIisRn4JmeeHvmeM
California,CA,San Diego,​San Diego Small Moves,Mover,,,,,(619) 980-2001,,,,4.8,73,32.9173924,-117.1470654,,,,,,,https://www.google.com/maps/search/?api=1&query=%E2%80%8BSan%20Diego%20Small%20Moves&query_place_id=ChIJvUe6dNz_24ARbMlN3uwaKSk
California,CA,San Diego,Junk Junkys - Junk and Trash Hauling San Diego,Junk removal service,"10606 Camino Ruiz STE 8 - 218, San Diego, CA 92126",San Diego,California,92126,(858) 399-1540,,,https://junkjunkys.com/,5,90,32.9101855,-117.144766,,,,,,,https://www.google.com/maps/search/?api=1&query=Junk%20Junkys%20-%20Junk%20and%20Trash%20Hauling%20San%20Diego&query_place_id=ChIJKRqIGb3524ARthaBJBiC-iM
California,CA,San Diego,Soco Moves,Mover,"2305 Historic Decatur Rd Suite 100 #169, San Diego, CA 92106",San Diego,California,92106,,hello@socomoves.com,hello@socomoves.com,https://www.socomoves.com/,,,32.734241,-117.216473,https://www.facebook.com/socomoves,https://www.instagram.com/socomoves,https://www.linkedin.com/company/socomoves,,,,https://www.google.com/maps/search/?api=1&query=Soco%20Moves&query_place_id=ChIJZc5_Pa2N1KkRARW4A3GJnz0
California,CA,San Diego,EVO Junk Removal LLC,Junk removal service,,,,,(619) 777-5575,,,http://callevojunk.com/,4.9,82,32.8729671,-117.0660085,,,,,,,https://www.google.com/maps/search/?api=1&query=EVO%20Junk%20Removal%20LLC&query_place_id=ChIJR8dKeu3DPoAR_Vdh99PwkG4
California,CA,San Diego,SD Junk Truck - JUNK REMOVAL & HAULING,Junk removal service,"2060 Franklin Ave, San Diego, CA 92113",San Diego,California,92113,(619) 882-7008,,,http://www.sandiegojunktruck.com/,5,5,32.7046854,-117.1367468,,,,,,,https://www.google.com/maps/search/?api=1&query=SD%20Junk%20Truck%20-%20JUNK%20REMOVAL%20%26%20HAULING&query_place_id=ChIJKwbdxoVT2YARvgFtCuYlxEo
California,CA,San Diego,Alel Hauling and Junk Removal,Waste management service,"2777 Logan Ave #13014, San Diego, CA 92170",San Diego,California,92170,(619) 402-2299,filler@godaddy.com,filler@godaddy.com,http://www.haulurjunk.com/,5,8,32.696714,-117.1342422,https://www.facebook.com/140949068106145,https://www.instagram.com/alel_hauling_junk_removal,,https://www.youtube.com/channel/UCvMwT8TuOT7BPsXw2s1ewNg,,,https://www.google.com/maps/search/?api=1&query=Alel%20Hauling%20and%20Junk%20Removal&query_place_id=ChIJ6T46iMNT2YARCdtrY3Fo5A0
California,CA,San Diego,San Diego Haulers LLC,Waste management service,"2249 L St, San Diego, CA 92102",San Diego,California,92102,(619) 371-4862,sdhaulersllc@gmail.com,sdhaulersllc@gmail.com,https://sdhaulers.com/,,,32.7071252,-117.1432725,,,,,,,https://www.google.com/maps/search/?api=1&query=San%20Diego%20Haulers%20LLC&query_place_id=ChIJF-5yupdT2YAR6wVjwDQRcQw
California,CA,San Diego,Pick and Dump Junk Removal,Junk removal service,"333 Palm Ave, Chula Vista, CA 91911",Chula Vista,California,91911,(619) 257-5056,sales@pickanddump.com,sales@pickanddump.com,http://pickanddump.com/?utm_campaign=gmb,5,187,32.5906947,-117.0453543,https://www.facebook.com/profile.php?id=100069787010471,https://www.instagram.com/pickanddump,,,,,https://www.google.com/maps/search/?api=1&query=Pick%20and%20Dump%20Junk%20Removal&query_place_id=ChIJx5kUJ-XlYQERAqWs-0AtX4Q
California,CA,San Diego,Crisan Junk Removal,Garbage collection service,"5640 Surfrider Way, San Diego, CA 92154",San Diego,California,92154,(619) 500-9920,contact@crisantransport.com,contact@crisantransport.com,http://crisanjunkremoval.com/?utm_source=Organic&utm_medium=GBP,4.9,262,32.5689624,-117.010857,https://www.facebook.com/crisanjunkremoval,https://www.instagram.com/crisanjunkremoval,https://www.linkedin.com/company/crisan-junk-removal,https://www.youtube.com/@crisanjunkremoval,https://www.tiktok.com/@crisanjunkremoval,,https://www.google.com/maps/search/?api=1&query=Crisan%20Junk%20Removal&query_place_id=ChIJDR8GyEtJ2YARu00hErSoj8o
California,CA,San Diego,LoadUp Junk Removal,Waste management service,,,,,(877) 431-8354,marketing@goloadup.com,marketing@goloadup.com; support@goloadup.com,https://goloadup.com/san-diego/,4.9,152,32.9171601,-117.1470654,https://www.facebook.com/goloadup,https://www.instagram.com/GoLoadUp,https://www.linkedin.com/company/goloadup,https://youtube.com/LoadUpTV,,https://twitter.com/GoLoadUp,https://www.google.com/maps/search/?api=1&query=LoadUp%20Junk%20Removal&query_place_id=ChIJweaG4XPgnWAR8bflLaGP7SA
California,CA,San Diego,Cleanup Guys Junk Removal,Garbage collection service,,,,,(619) 329-5750,,,https://junkremovalguysofsandiego.com/,5,103,32.8244879,-117.10776,,,,https://www.youtube.com/embed,,https://twitter.com/JunkRemovalCA,https://www.google.com/maps/search/?api=1&query=Cleanup%20Guys%20Junk%20Removal&query_place_id=ChIJc3pSAVFV2YARYyhtcNH40LQ
California,CA,San Diego,The Junkluggers of San Diego,Junk removal service,,,,,(619) 345-0643,,,https://www.junkluggers.com/san-diego/?utm_source=gbp&utm_medium=organic&utm_campaign=632526_-JL0044-,4.9,239,32.9171601,-117.1358176,https://www.facebook.com/100159218343771,https://www.instagram.com/thejunkluggers,,https://www.youtube.com/channel/UCjQQKzxNw-0n-xGx90D8sLg,,,https://www.google.com/maps/search/?api=1&query=The%20Junkluggers%20of%20San%20Diego&query_place_id=ChIJSRNogA5V2YAR-g5pQRE_e7s
California,CA,San Diego,JunkMD,Junk removal service,"4901 Morena Blvd #105, San Diego, CA 92117",San Diego,California,92117,(858) 869-9448,,,https://junkmd.com/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb-listing,5,1372,32.8272113,-117.2296725,https://www.facebook.com/junkmd,https://www.instagram.com/thejunkmd,,https://www.youtube.com/embed/QTe8gUBzODg,,,https://www.google.com/maps/search/?api=1&query=JunkMD&query_place_id=ChIJ7d-AX8IB3IARSUEnvhoJNeg
California,CA,San Diego,We Haul You,Garbage collection service,"4650 Mission Bay Dr., San Diego, CA 92109",San Diego,California,92109,,,,,,,32.805576,-117.219323,,,,,,,https://www.google.com/maps/search/?api=1&query=We%20Haul%20You&query_place_id=ChIJPZUWT26r3oARXs0QHDAMq9s
California,CA,San Diego,Sun Hauling Junk and Trash Removal,Garbage collection service,,,,,(858) 610-1612,,,,,,32.9173924,-117.1358176,,,,,,,https://www.google.com/maps/search/?api=1&query=Sun%20Hauling%20Junk%20and%20Trash%20Removal&query_place_id=ChIJHy_LbrL724ARamphrT7V7kM
California,CA,San Diego,1-800-Haul-Out of San Diego,Waste management service,"1519 Grand Ave, San Diego, CA 92109",San Diego,California,92109,,,,http://1800haulout.com/san-diego,,,32.79725,-117.241519,http://www.facebook.com/1800HAULOUT,,,,,http://www.twitter.com/1800HAULOUT,https://www.google.com/maps/search/?api=1&query=1-800-Haul-Out%20of%20San%20Diego&query_place_id=ChIJbSrQqMEB3IARbo8RsJhER3g
California,CA,San Diego,JunkBusters Inc,Debris removal service,"3755 Ocean Front Walk, San Diego, CA 92109",San Diego,California,92109,,filler@godaddy.com,filler@godaddy.com,http://junkbustersinc.com/,,,32.783761,-117.253623,,,,,,,https://www.google.com/maps/search/?api=1&query=JunkBusters%20Inc&query_place_id=ChIJA3Qh8OQB3IARx_MBSULfLfg
California,CA,San Diego,ASAP JUNK REMOVAL,Mover,,,,,(619) 214-0395,,,,5,1,32.8725212,-117.248572,,,,,,,https://www.google.com/maps/search/?api=1&query=ASAP%20JUNK%20REMOVAL&query_place_id=ChIJwfeZALeq6EwRYjGPnG7cyVM
California,CA,San Diego,"Dan ""The Man"" Haul Away and Dumpster Rentals",Junk removal service,,,,,(619) 277-9569,,,http://www.danthemanhaulaway.com/,5,1,32.8244879,-117.10776,https://www.facebook.com/danthemanhaulawaysandiego,,,,,,https://www.google.com/maps/search/?api=1&query=Dan%20%22The%20Man%22%20Haul%20Away%20and%20Dumpster%20Rentals&query_place_id=ChIJM6m165nYYakRbgzWRKNmwRg
California,CA,San Diego,"San Diego Trash Valet (Trash Concierge, Inc.)",Waste management service,"San Diego, CA 92109",San Diego,California,92109,,,,https://sandiegotrashvalet.com/,,,32.806967,-117.25582,,,,,,,https://www.google.com/maps/search/?api=1&query=San%20Diego%20Trash%20Valet%20(Trash%20Concierge%2C%20Inc.)&query_place_id=ChIJ9bk-joUB3IARZhbDeNNlZW0
California,CA,San Diego,La Jolla junk,Junk removal service,"5771 La Jolla Blvd suite 6, La Jolla, CA 92037",La Jolla,California,92037,,you@yoursite.com,you@yoursite.com,https://lajollajunk.com/,,,32.817148,-117.271263,,,,,,,https://www.google.com/maps/search/?api=1&query=La%20Jolla%20junk&query_place_id=ChIJp_N047ED3IARuUwYFVsVBJw
California,CA,San Diego,Elite Hauling and Junk Removal,Junk removal service,"4675 34th St #7, San Diego, CA 92116",San Diego,California,92116,(858) 848-1704,,,https://www.facebook.com/EliteHauling_SD,5,26,32.7627947,-117.1203857,,,,,,,https://www.google.com/maps/search/?api=1&query=Elite%20Hauling%20and%20Junk%20Removal&query_place_id=ChIJUVPEGvpDKokRd0Q4AoyAT6g
California,CA,San Diego,BAY JUNK San Diego,Junk removal service,"3833 Kettner Blvd, San Diego, CA 92110",San Diego,California,92110,,micorreo@serviciodecorreo.com,micorreo@serviciodecorreo.com; info@bayjunk.com; mymail@mailservice.com,https://www.bayjunk.com/locations/California/junk-removal-san-diego,,,32.744323,-117.182928,https://facebook.com/bayjunk,,,,,https://twitter.com/BayJunk,https://www.google.com/maps/search/?api=1&query=BAY%20JUNK%20San%20Diego&query_place_id=ChIJGx4ppQqr3oARQTS6Pp7bXj4
California,CA,San Diego,Dos Muchos Junk Removal LLc,Waste management service,"3896 Caminito Aguilar #D, San Diego, CA 92111",San Diego,California,92111,(619) 736-9026,filler@godaddy.com,filler@godaddy.com; dmjunkremoval2@gmail.com,https://dosmuchosjunkremoval.com/,4.8,25,32.817329,-117.1773775,,,,,,,https://www.google.com/maps/search/?api=1&query=Dos%20Muchos%20Junk%20Removal%20LLc&query_place_id=ChIJ3zCfT_QB3IARkP7pdtCLGPk
California,CA,San Diego,Nandos Hauling & Demo,Garbage collection service,"4042 52nd St, San Diego, CA 92105",San Diego,California,92105,(619) 496-3350,,,,5,32,32.75019,-117.0837953,,,,,,,https://www.google.com/maps/search/?api=1&query=Nandos%20Hauling%20%26%20Demo&query_place_id=ChIJWx6s6R5U2YAR9COqQWJ3sKM
California,CA,San Diego,Dumpster Rental Champs,Dumpster rental service,"7515 Metropolitan Dr Ste 401, San Diego, CA 92108",San Diego,California,92108,(858) 321-4730,contact@dumpsterchamps.com,contact@dumpsterchamps.com,https://www.dumpsterchamps.com/dumpster-rental-san-diego-ca,5,7,32.7763606,-117.1599431,https://facebook.com/dumpsterchamps,https://instagram.com/dumpsterchamps,https://linkedin.com/company/dumpsterchamps,https://youtube.com/@dumpsterchamps,https://tiktok.com/@dumpsterchamps,https://twitter.com/dumpsterchamps,https://www.google.com/maps/search/?api=1&query=Dumpster%20Rental%20Champs&query_place_id=ChIJjSuHaSRrFQcRmFwXEWtdHs4
California,CA,San Diego,JunkMen,Junk removal service,"5260 Lodi St, San Diego, CA 92117",San Diego,California,92117,,,,https://www.junkmens.com/,,,32.840798,-117.200829,,https://www.instagram.com/_junkmen,,,,,https://www.google.com/maps/search/?api=1&query=JunkMen&query_place_id=ChIJx1zipUEx06URvK2v8lPIHso
California,CA,San Diego,College Hunks Hauling Junk and Moving San Diego,Mover,"3944 Murphy Canyon Rd Suite C102, San Diego, CA 92123",San Diego,California,92123,(619) 651-9687,,,https://www.collegehunkshaulingjunk.com/san-diego/?utm_source=GMB&utm_medium=organic&utm_campaign=ca-san-diego-478,4.9,469,32.816688,-117.1176352,https://www.facebook.com/CollegeHunksHaulingJunkandMoving,https://www.instagram.com/collegehunks,https://www.linkedin.com/company/college-hunks-hauling-junk,https://www.youtube.com/channel/UC-zo_ofBvBf5jTrjpvit_ow,,https://twitter.com/CollegeHunks,https://www.google.com/maps/search/?api=1&query=College%20Hunks%20Hauling%20Junk%20and%20Moving%20San%20Diego&query_place_id=ChIJwT3shET_24ARwfCTMGBs7cw
California,CA,San Diego,JunkMates - Junk Removal Downtown San Diego,Garbage collection service,"424 15th St #209, San Diego, CA 92101",San Diego,California,92101,(858) 740-4750,contact@junkmatessd.com,contact@junkmatessd.com,https://junkmatessd.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing&utm_content=jm-downtown,5,236,32.7097142,-117.1505904,https://www.facebook.com/junkmatessd,https://www.instagram.com/thejunkmates,,,,,https://www.google.com/maps/search/?api=1&query=JunkMates%20-%20Junk%20Removal%20Downtown%20San%20Diego&query_place_id=ChIJPVZbOQhT2YARItOg15gyVxI
California,CA,San Diego,Debris Box,Waste management service,"10981 San Diego Mission Rd #245, San Diego, CA 92108",San Diego,California,92108,(619) 209-8726,debrisbox@gmail.com,debrisbox@gmail.com,https://www.debrisboxonline.com/,4.8,132,32.7846063,-117.1020756,https://facebook.com/923872387639360,,,https://www.youtube.com/embed/zi0kl9w8T0k,,https://twitter.com/DebrisBoxBin,https://www.google.com/maps/search/?api=1&query=Debris%20Box&query_place_id=ChIJi40eaMdV2YARPatE6wkQT88
California,CA,San Diego,Dan The Man Haul Away,Debris removal service,,,,,(619) 277-9569,,,https://danthemanhaulaway.com/,4.7,27,32.8244879,-117.09152,https://www.facebook.com/danthemanhaulawaysandiego,,,,,,https://www.google.com/maps/search/?api=1&query=Dan%20The%20Man%20Haul%20Away&query_place_id=ChIJnXiuHFlZ2YARmWzcEvvC6AY
California,CA,San Diego,Tito's Junk Removal San Diego,Garbage collection service,"761 Sunnyside Ave, San Diego, CA 92114",San Diego,California,92114,(619) 466-6723,titojunkremoval@gmail.com,titojunkremoval@gmail.com; peoplesjunkremoval203@gmail.com,http://www.titosjunkremoval.com/,5,119,32.7132045,-117.0265426,,https://www.instagram.com/titojunkremoval,,,,,https://www.google.com/maps/search/?api=1&query=Tito's%20Junk%20Removal%20San%20Diego&query_place_id=ChIJ9dvKy-JQ2YARljnAhXDlqmM
California,CA,San Diego,Vets Move Junk,Junk removal service,"401 W A St Ste 200, San Diego, CA 92101",San Diego,California,92101,(866) 584-7803,info@vetsmovejunk.com,info@vetsmovejunk.com,https://www.vetsmovejunk.com/?utm_source=gmb,4.9,734,32.7164921,-117.1666402,https://www.facebook.com/pages/category/Waste-Management-Company/Vets-Move-Junk-1100872373336290,https://www.instagram.com/vetsmovejunk,,,,,https://www.google.com/maps/search/?api=1&query=Vets%20Move%20Junk&query_place_id=ChIJxVZGZQNV2YARggVxz22fqFA
California,CA,San Diego,Left Coast Dumps + Junk Removal,Junk removal service,,,,,(888) 622-4621,contact@leftcoastdumps.com,contact@leftcoastdumps.com,https://www.leftcoastdumps.com/,5,20,32.8244879,-117.09152,https://www.facebook.com/157147087492042,https://www.instagram.com/leftcoastdumps,,,,,https://www.google.com/maps/search/?api=1&query=Left%20Coast%20Dumps%20%2B%20Junk%20Removal&query_place_id=ChIJFduR9i_qZgkRQ7CD94I2ep4
California,CA,San Diego,Junksters Removal,Debris removal service,"4260 Campus Ave, San Diego, CA 92103",San Diego,California,92103,(619) 723-7340,junkstersremovals@gmail.com,junkstersremovals@gmail.com; JunkstersRemovals@gmail.com,https://junkstersremoval.com/,5,14,32.7546289,-117.149272,https://www.facebook.com/Junkstersremoval,https://www.instagram.com/junksters_removal,,,,,https://www.google.com/maps/search/?api=1&query=Junksters%20Removal&query_place_id=ChIJbcxxCI1V2YAR3yhqCHrcE78
California,CA,San Diego,San Diego Hauling & Demo,Junk removal service,"6442 University Ave, San Diego, CA 92115",San Diego,California,92115,(619) 841-4193,,,https://sandiegohaulers.com/,4.7,23,32.7552344,-117.0573284,https://www.facebook.com/sdhaulers,https://www.instagram.com/sdhaulinganddemo,,,,,https://www.google.com/maps/search/?api=1&query=San%20Diego%20Hauling%20%26%20Demo&query_place_id=ChIJ9QBHSL9W2YAR5SrSnmliT3c
California,CA,San Diego,Junk King San Diego Downtown,Junk removal service,"121 Broadway Suite 357, San Diego, CA 92101",San Diego,California,92101,(619) 404-0315,,,https://www.junk-king.com/locations/san-diego-downtown?cid=LSTL_JKG-US000187&utm_source=gmb&utm_campaign=local&utm_medium=organic,5,1447,32.7155142,-117.1633673,https://www.facebook.com/JunkKingFranchise,https://www.instagram.com/junkking_corporate,https://www.linkedin.com/company/junk-king,https://www.youtube.com/channel/UCBnIc3mtAGwDIVG8Ak1gZaQ,,https://x.com/JunkKingCorp,https://www.google.com/maps/search/?api=1&query=Junk%20King%20San%20Diego%20Downtown&query_place_id=ChIJF1D4e1xT2YARlYSNKz9zUpA
California,CA,San Diego,J & B Solutions,Waste management service,,,,,(619) 357-9587,,,https://www.jandbsolutionsca.com/,5,124,32.8244879,-117.09152,https://www.facebook.com/JBsolutionsSD,,,,,,https://www.google.com/maps/search/?api=1&query=J%20%26%20B%20Solutions&query_place_id=ChIJJ2_xhPNZ2YARVUDYftl1Shc
California,CA,San Jose,Motivated Hauling,Garbage collection service,,,,,(408) 843-8828,,,,,,37.2961565,-121.815771,,,,,,,https://www.google.com/maps/search/?api=1&query=Motivated%20Hauling&query_place_id=ChIJ-1rpyy8kJ0YRvPqu4G6qdbw
California,CA,San Jose,JMK Hauling,Waste management service,"3077 Valley of Hearts Delight Pl, San Jose, CA 95136",San Jose,California,95136,(408) 668-2616,,,,5,23,37.2829656,-121.8504128,,,,,,,https://www.google.com/maps/search/?api=1&query=JMK%20Hauling&query_place_id=ChIJid4_KsEzjoARC4OdlZdcAbw
California,CA,San Jose,Junk Droid San Diego,Junk removal service,"325 S 1st St #120, San Jose, CA 95113",San Jose,California,95113,(408) 539-7261,,,https://junkdroid.com/,5,2,37.3309881,-121.8870459,,,,,,,https://www.google.com/maps/search/?api=1&query=Junk%20Droid%20San%20Diego&query_place_id=ChIJFcUmfevNj4ARIKy_re2WV4c
California,CA,San Jose,1-800-GOT-JUNK? South Bay,Junk removal service,,,,,(669) 326-6513,//www.google.com/maps/place/1-800-GOT-JUNK%3F+South+Bay/@37.3872615,//www.google.com/maps/place/1-800-GOT-JUNK%3F+South+Bay/@37.3872615,https://www.1800gotjunk.com/us_en/locations/junk-removal-south-bay/us04027?utm_source=googleplus&utm_medium=maps&utm_campaign=southbay,5,4813,37.3975515,-121.8892333,https://www.facebook.com/1800gotjunksouthbay,https://www.instagram.com/1800gotjunk,https://www.linkedin.com/company/1-800-got-junk,https://www.youtube.com/1800gotjunk,https://www.tiktok.com/@1800gotjunkofficial,https://www.twitter.com/1800gotjunk,https://www.google.com/maps/search/?api=1&query=1-800-GOT-JUNK%3F%20South%20Bay&query_place_id=ChIJMX1vIYbJj4ARpQc6ZLNEAvY
